Date,Period,Attendance,StudentID,Name,GradeLevel,Teacher
10/27/2023,4,P,1158,Student 158,11,Teacher 1
10/27/2023,5,P,1158,Student 158,11,Teacher 9
10/27/2023,7,P,1158,Student 158,11,Teacher 16
10/27/2023,8,P,1158,Student 158,11,Teacher 13
10/27/2023,9,P,1158,Student 158,11,Teacher 6
10/27/2023,2,P,1159,Student 159,11,Teacher 18
10/27/2023,3,P,1159,Student 159,11,Teacher 16
10/27/2023,4,P,1159,Student 159,11,Teacher 1
10/27/2023,5,P,1159,Student 159,11,Teacher 17
10/27/2023,7,P,1159,Student 159,11,Teacher 16
10/27/2023,8,P,1159,Student 159,11,Teacher 13
10/27/2023,9,P,1159,Student 159,11,Teacher 6
10/27/2023,4,A,1160,Student 160,12,Teacher 2
10/27/2023,5,P,1160,Student 160,12,Teacher 4
10/27/2023,7,P,1160,Student 160,12,Teacher 1
10/27/2023,8,P,1160,Student 160,12,Teacher 13
10/27/2023,2,P,1161,Student 161,12,Teacher 1
10/27/2023,3,P,1161,Student 161,12,Teacher 2
10/27/2023,4,P,1161,Student 161,12,Teacher 3
10/27/2023,3,P,1162,Student 162,12,Teacher 1
10/27/2023,4,P,1162,Student 162,12,Teacher 2
10/27/2023,5,P,1162,Student 162,12,Teacher 4
10/27/2023,2,A,1163,Student 163,11,Teacher 15
10/27/2023,3,A,1163,Student 163,11,Teacher 13
10/27/2023,4,A,1163,Student 163,11,Teacher 6
10/27/2023,5,A,1163,Student 163,11,Teacher 16
10/27/2023,7,A,1163,Student 163,11,Teacher 13
10/27/2023,8,A,1163,Student 163,11,Teacher 6
10/27/2023,9,A,1163,Student 163,11,Teacher 17
10/27/2023,2,P,1164,Student 164,10,Teacher 1
10/27/2023,3,P,1164,Student 164,10,Teacher 12
10/27/2023,4,P,1164,Student 164,10,Teacher 5
10/27/2023,5,P,1164,Student 164,10,Teacher 19
10/27/2023,7,P,1164,Student 164,10,Teacher 20
10/27/2023,8,P,1164,Student 164,10,Teacher 12
10/27/2023,9,P,1164,Student 164,10,Teacher 8
10/27/2023,2,A,1165,Student 165,10,Teacher 5
10/27/2023,3,A,1165,Student 165,10,Teacher 19
10/27/2023,4,A,1165,Student 165,10,Teacher 12
10/27/2023,5,A,1165,Student 165,10,Teacher 15
10/27/2023,7,A,1165,Student 165,10,Teacher 19
10/27/2023,8,A,1165,Student 165,10,Teacher 8
10/27/2023,9,A,1165,Student 165,10,Teacher 20
10/27/2023,2,T,1166,Student 166,10,Teacher 12
10/27/2023,3,P,1166,Student 166,10,Teacher 20
10/27/2023,4,P,1166,Student 166,10,Teacher 19
10/27/2023,5,P,1166,Student 166,10,Teacher 8
10/27/2023,7,P,1166,Student 166,10,Teacher 1
10/27/2023,8,P,1166,Student 166,10,Teacher 5
10/27/2023,9,P,1166,Student 166,10,Teacher 19
10/27/2023,2,P,1167,Student 167,10,Teacher 5
10/27/2023,3,P,1167,Student 167,10,Teacher 19
10/27/2023,4,P,1167,Student 167,10,Teacher 12
10/27/2023,5,P,1167,Student 167,10,Teacher 15
10/27/2023,7,P,1167,Student 167,10,Teacher 19
10/27/2023,8,P,1167,Student 167,10,Teacher 8
10/27/2023,9,P,1167,Student 167,10,Teacher 20
10/27/2023,2,P,1168,Student 168,12,Teacher 1
10/27/2023,3,P,1168,Student 168,12,Teacher 2
10/27/2023,4,P,1168,Student 168,12,Teacher 3
10/27/2023,2,P,1169,Student 169,10,Teacher 15
10/27/2023,3,P,1169,Student 169,10,Teacher 5
10/27/2023,4,P,1169,Student 169,10,Teacher 17
10/27/2023,5,P,1169,Student 169,10,Teacher 20
10/27/2023,7,P,1169,Student 169,10,Teacher 18
10/27/2023,8,P,1169,Student 169,10,Teacher 2
10/27/2023,9,P,1169,Student 169,10,Teacher 18
10/27/2023,2,T,1170,Student 170,10,Teacher 12
10/27/2023,3,P,1170,Student 170,10,Teacher 20
10/27/2023,4,P,1170,Student 170,10,Teacher 19
10/27/2023,5,A,1170,Student 170,10,Teacher 8
10/27/2023,7,A,1170,Student 170,10,Teacher 1
10/27/2023,8,A,1170,Student 170,10,Teacher 5
10/27/2023,9,A,1170,Student 170,10,Teacher 19
10/27/2023,2,T,1171,Student 171,11,Teacher 17
10/27/2023,3,P,1171,Student 171,11,Teacher 16
10/27/2023,4,P,1171,Student 171,11,Teacher 9
10/27/2023,5,P,1171,Student 171,11,Teacher 1
10/27/2023,7,P,1171,Student 171,11,Teacher 16
10/27/2023,8,P,1171,Student 171,11,Teacher 13
10/27/2023,9,P,1171,Student 171,11,Teacher 6
10/27/2023,3,P,1172,Student 172,12,Teacher 1
10/27/2023,4,P,1172,Student 172,12,Teacher 2
10/27/2023,5,P,1172,Student 172,12,Teacher 4
10/27/2023,2,S,1173,Student 173,10,Teacher 12
10/27/2023,3,S,1173,Student 173,10,Teacher 20
10/27/2023,4,S,1173,Student 173,10,Teacher 19
10/27/2023,5,S,1173,Student 173,10,Teacher 8
10/27/2023,7,S,1173,Student 173,10,Teacher 1
10/27/2023,8,S,1173,Student 173,10,Teacher 5
10/27/2023,9,S,1173,Student 173,10,Teacher 19
10/27/2023,2,P,1174,Student 174,10,Teacher 1
10/27/2023,3,P,1174,Student 174,10,Teacher 5
10/27/2023,4,P,1174,Student 174,10,Teacher 17
10/27/2023,5,P,1174,Student 174,10,Teacher 20
10/27/2023,7,P,1174,Student 174,10,Teacher 18
10/27/2023,8,P,1174,Student 174,10,Teacher 2
10/27/2023,9,P,1174,Student 174,10,Teacher 18
10/27/2023,2,P,1175,Student 175,10,Teacher 1
10/27/2023,3,P,1175,Student 175,10,Teacher 12
10/27/2023,4,P,1175,Student 175,10,Teacher 5
10/27/2023,5,P,1175,Student 175,10,Teacher 19
10/27/2023,7,P,1175,Student 175,10,Teacher 20
10/27/2023,8,P,1175,Student 175,10,Teacher 12
10/27/2023,9,P,1175,Student 175,10,Teacher 8
10/27/2023,2,A,1176,Student 176,10,Teacher 20
10/27/2023,3,A,1176,Student 176,10,Teacher 18
10/27/2023,4,A,1176,Student 176,10,Teacher 8
10/27/2023,5,A,1176,Student 176,10,Teacher 18
10/27/2023,7,A,1176,Student 176,10,Teacher 12
10/27/2023,8,A,1176,Student 176,10,Teacher 15
10/27/2023,9,A,1176,Student 176,10,Teacher 5
10/27/2023,2,T,1177,Student 177,10,Teacher 12
10/27/2023,3,P,1177,Student 177,10,Teacher 20
10/27/2023,4,P,1177,Student 177,10,Teacher 19
10/27/2023,5,P,1177,Student 177,10,Teacher 8
10/27/2023,7,P,1177,Student 177,10,Teacher 1
10/27/2023,8,P,1177,Student 177,10,Teacher 5
10/27/2023,9,P,1177,Student 177,10,Teacher 19
10/27/2023,2,T,1178,Student 178,10,Teacher 12
10/27/2023,3,P,1178,Student 178,10,Teacher 20
10/27/2023,4,P,1178,Student 178,10,Teacher 19
10/27/2023,5,P,1178,Student 178,10,Teacher 8
10/27/2023,7,P,1178,Student 178,10,Teacher 1
10/27/2023,8,P,1178,Student 178,10,Teacher 5
10/27/2023,9,P,1178,Student 178,10,Teacher 19
10/27/2023,2,A,1179,Student 179,10,Teacher 15
10/27/2023,3,A,1179,Student 179,10,Teacher 5
10/27/2023,4,A,1179,Student 179,10,Teacher 17
10/27/2023,5,A,1179,Student 179,10,Teacher 20
10/27/2023,7,A,1179,Student 179,10,Teacher 18
10/27/2023,8,A,1179,Student 179,10,Teacher 2
10/27/2023,9,A,1179,Student 179,10,Teacher 18
10/27/2023,2,T,1180,Student 180,10,Teacher 20
10/27/2023,3,P,1180,Student 180,10,Teacher 18
10/27/2023,4,P,1180,Student 180,10,Teacher 8
10/27/2023,5,P,1180,Student 180,10,Teacher 18
10/27/2023,7,P,1180,Student 180,10,Teacher 12
10/27/2023,8,P,1180,Student 180,10,Teacher 15
10/27/2023,9,P,1180,Student 180,10,Teacher 5
10/27/2023,2,P,1181,Student 181,10,Teacher 12
10/27/2023,3,P,1181,Student 181,10,Teacher 20
10/27/2023,4,P,1181,Student 181,10,Teacher 19
10/27/2023,5,P,1181,Student 181,10,Teacher 8
10/27/2023,7,P,1181,Student 181,10,Teacher 1
10/27/2023,8,P,1181,Student 181,10,Teacher 5
10/27/2023,9,P,1181,Student 181,10,Teacher 19
10/27/2023,2,T,1182,Student 182,10,Teacher 11
10/27/2023,3,P,1182,Student 182,10,Teacher 5
10/27/2023,4,P,1182,Student 182,10,Teacher 17
10/27/2023,5,P,1182,Student 182,10,Teacher 20
10/27/2023,7,P,1182,Student 182,10,Teacher 9
10/27/2023,8,P,1182,Student 182,10,Teacher 2
10/27/2023,9,P,1182,Student 182,10,Teacher 15
10/27/2023,2,T,1183,Student 183,12,Teacher 9
10/27/2023,3,P,1183,Student 183,12,Teacher 4
10/27/2023,4,P,1183,Student 183,12,Teacher 2
10/27/2023,5,P,1183,Student 183,12,Teacher 1
10/27/2023,2,P,1184,Student 184,10,Teacher 12
10/27/2023,3,P,1184,Student 184,10,Teacher 20
10/27/2023,4,P,1184,Student 184,10,Teacher 19
10/27/2023,5,P,1184,Student 184,10,Teacher 8
10/27/2023,7,P,1184,Student 184,10,Teacher 1
10/27/2023,8,P,1184,Student 184,10,Teacher 5
10/27/2023,9,P,1184,Student 184,10,Teacher 19
10/27/2023,2,P,1185,Student 185,10,Teacher 11
10/27/2023,3,P,1185,Student 185,10,Teacher 5
10/27/2023,4,P,1185,Student 185,10,Teacher 17
10/27/2023,5,P,1185,Student 185,10,Teacher 20
10/27/2023,7,P,1185,Student 185,10,Teacher 9
10/27/2023,8,P,1185,Student 185,10,Teacher 2
10/27/2023,9,P,1185,Student 185,10,Teacher 15
10/27/2023,2,A,1186,Student 186,9,Teacher 10
10/27/2023,3,A,1186,Student 186,9,Teacher 14
10/27/2023,4,A,1186,Student 186,9,Teacher 7
10/27/2023,5,A,1186,Student 186,9,Teacher 9
10/27/2023,7,A,1186,Student 186,9,Teacher 1
10/27/2023,8,A,1186,Student 186,9,Teacher 14
10/27/2023,9,A,1186,Student 186,9,Teacher 21
10/27/2023,2,P,1187,Student 187,10,Teacher 11
10/27/2023,3,P,1187,Student 187,10,Teacher 5
10/27/2023,4,P,1187,Student 187,10,Teacher 17
10/27/2023,5,P,1187,Student 187,10,Teacher 20
10/27/2023,7,P,1187,Student 187,10,Teacher 9
10/27/2023,8,P,1187,Student 187,10,Teacher 2
10/27/2023,9,P,1187,Student 187,10,Teacher 15
10/27/2023,2,P,1188,Student 188,10,Teacher 20
10/27/2023,3,P,1188,Student 188,10,Teacher 18
10/27/2023,4,P,1188,Student 188,10,Teacher 8
10/27/2023,5,P,1188,Student 188,10,Teacher 18
10/27/2023,7,P,1188,Student 188,10,Teacher 12
10/27/2023,8,P,1188,Student 188,10,Teacher 15
10/27/2023,9,P,1188,Student 188,10,Teacher 5
10/27/2023,2,P,1189,Student 189,10,Teacher 5
10/27/2023,3,P,1189,Student 189,10,Teacher 19
10/27/2023,4,P,1189,Student 189,10,Teacher 12
10/27/2023,5,P,1189,Student 189,10,Teacher 15
10/27/2023,7,P,1189,Student 189,10,Teacher 19
10/27/2023,8,P,1189,Student 189,10,Teacher 8
10/27/2023,9,P,1189,Student 189,10,Teacher 20
10/27/2023,1,P,1190,Student 190,10,Teacher 12
10/27/2023,2,P,1190,Student 190,10,Teacher 5
10/27/2023,3,P,1190,Student 190,10,Teacher 19
10/27/2023,4,P,1190,Student 190,10,Teacher 12
10/27/2023,5,P,1190,Student 190,10,Teacher 15
10/27/2023,7,P,1190,Student 190,10,Teacher 19
10/27/2023,8,P,1190,Student 190,10,Teacher 8
10/27/2023,9,P,1190,Student 190,10,Teacher 20
10/27/2023,2,A,1191,Student 191,11,Teacher 17
10/27/2023,3,A,1191,Student 191,11,Teacher 1
10/27/2023,4,A,1191,Student 191,11,Teacher 9
10/27/2023,5,A,1191,Student 191,11,Teacher 16
10/27/2023,7,A,1191,Student 191,11,Teacher 1
10/27/2023,8,A,1191,Student 191,11,Teacher 13
10/27/2023,9,A,1191,Student 191,11,Teacher 6
10/27/2023,2,P,1192,Student 192,10,Teacher 1
10/27/2023,3,P,1192,Student 192,10,Teacher 12
10/27/2023,4,P,1192,Student 192,10,Teacher 5
10/27/2023,5,P,1192,Student 192,10,Teacher 19
10/27/2023,7,P,1192,Student 192,10,Teacher 20
10/27/2023,8,P,1192,Student 192,10,Teacher 12
10/27/2023,9,P,1192,Student 192,10,Teacher 8
10/27/2023,2,A,1193,Student 193,11,Teacher 15
10/27/2023,3,A,1193,Student 193,11,Teacher 13
10/27/2023,4,A,1193,Student 193,11,Teacher 6
10/27/2023,5,A,1193,Student 193,11,Teacher 16
10/27/2023,7,A,1193,Student 193,11,Teacher 13
10/27/2023,8,A,1193,Student 193,11,Teacher 6
10/27/2023,9,A,1193,Student 193,11,Teacher 17
10/27/2023,2,P,1194,Student 194,10,Teacher 12
10/27/2023,3,P,1194,Student 194,10,Teacher 20
10/27/2023,4,P,1194,Student 194,10,Teacher 19
10/27/2023,5,P,1194,Student 194,10,Teacher 8
10/27/2023,7,P,1194,Student 194,10,Teacher 1
10/27/2023,8,P,1194,Student 194,10,Teacher 5
10/27/2023,9,P,1194,Student 194,10,Teacher 19
10/27/2023,2,A,1195,Student 195,10,Teacher 20
10/27/2023,3,P,1195,Student 195,10,Teacher 18
10/27/2023,4,P,1195,Student 195,10,Teacher 8
10/27/2023,5,P,1195,Student 195,10,Teacher 18
10/27/2023,7,P,1195,Student 195,10,Teacher 12
10/27/2023,8,P,1195,Student 195,10,Teacher 15
10/27/2023,9,P,1195,Student 195,10,Teacher 5
10/27/2023,2,T,1196,Student 196,10,Teacher 15
10/27/2023,3,P,1196,Student 196,10,Teacher 5
10/27/2023,4,P,1196,Student 196,10,Teacher 17
10/27/2023,5,P,1196,Student 196,10,Teacher 20
10/27/2023,7,P,1196,Student 196,10,Teacher 18
10/27/2023,8,P,1196,Student 196,10,Teacher 2
10/27/2023,9,P,1196,Student 196,10,Teacher 18
10/27/2023,2,T,1197,Student 197,10,Teacher 12
10/27/2023,3,P,1197,Student 197,10,Teacher 20
10/27/2023,4,P,1197,Student 197,10,Teacher 19
10/27/2023,5,P,1197,Student 197,10,Teacher 8
10/27/2023,7,P,1197,Student 197,10,Teacher 1
10/27/2023,8,P,1197,Student 197,10,Teacher 5
10/27/2023,9,P,1197,Student 197,10,Teacher 19
10/27/2023,2,P,1198,Student 198,10,Teacher 11
10/27/2023,3,P,1198,Student 198,10,Teacher 5
10/27/2023,4,P,1198,Student 198,10,Teacher 17
10/27/2023,5,P,1198,Student 198,10,Teacher 20
10/27/2023,7,P,1198,Student 198,10,Teacher 9
10/27/2023,8,P,1198,Student 198,10,Teacher 2
10/27/2023,9,P,1198,Student 198,10,Teacher 15
10/27/2023,2,A,1199,Student 199,10,Teacher 1
10/27/2023,3,A,1199,Student 199,10,Teacher 12
10/27/2023,4,A,1199,Student 199,10,Teacher 5
10/27/2023,5,A,1199,Student 199,10,Teacher 19
10/27/2023,7,A,1199,Student 199,10,Teacher 20
10/27/2023,8,A,1199,Student 199,10,Teacher 12
10/27/2023,9,A,1199,Student 199,10,Teacher 8
10/27/2023,2,T,1200,Student 200,10,Teacher 5
10/27/2023,3,P,1200,Student 200,10,Teacher 19
10/27/2023,4,P,1200,Student 200,10,Teacher 12
10/27/2023,5,P,1200,Student 200,10,Teacher 15
10/27/2023,7,P,1200,Student 200,10,Teacher 19
10/27/2023,8,P,1200,Student 200,10,Teacher 8
10/27/2023,9,P,1200,Student 200,10,Teacher 20
10/27/2023,2,P,1201,Student 201,10,Teacher 12
10/27/2023,3,P,1201,Student 201,10,Teacher 20
10/27/2023,4,P,1201,Student 201,10,Teacher 19
10/27/2023,5,P,1201,Student 201,10,Teacher 8
10/27/2023,7,P,1201,Student 201,10,Teacher 1
10/27/2023,8,P,1201,Student 201,10,Teacher 5
10/27/2023,9,P,1201,Student 201,10,Teacher 19
10/27/2023,2,A,1202,Student 202,12,Teacher 2
10/27/2023,3,P,1202,Student 202,12,Teacher 4
10/27/2023,4,P,1202,Student 202,12,Teacher 1
10/27/2023,5,P,1202,Student 202,12,Teacher 8
10/27/2023,7,P,1202,Student 202,12,Teacher 9
10/27/2023,2,P,1203,Student 203,10,Teacher 20
10/27/2023,3,P,1203,Student 203,10,Teacher 18
10/27/2023,4,P,1203,Student 203,10,Teacher 8
10/27/2023,5,P,1203,Student 203,10,Teacher 18
10/27/2023,7,P,1203,Student 203,10,Teacher 12
10/27/2023,8,P,1203,Student 203,10,Teacher 15
10/27/2023,9,P,1203,Student 203,10,Teacher 5
10/27/2023,2,P,1204,Student 204,10,Teacher 20
10/27/2023,3,P,1204,Student 204,10,Teacher 18
10/27/2023,4,P,1204,Student 204,10,Teacher 8
10/27/2023,5,P,1204,Student 204,10,Teacher 18
10/27/2023,7,P,1204,Student 204,10,Teacher 12
10/27/2023,8,T,1204,Student 204,10,Teacher 15
10/27/2023,9,P,1204,Student 204,10,Teacher 5
10/27/2023,2,A,1205,Student 205,10,Teacher 15
10/27/2023,3,P,1205,Student 205,10,Teacher 5
10/27/2023,4,P,1205,Student 205,10,Teacher 17
10/27/2023,5,P,1205,Student 205,10,Teacher 20
10/27/2023,7,P,1205,Student 205,10,Teacher 18
10/27/2023,8,P,1205,Student 205,10,Teacher 2
10/27/2023,9,P,1205,Student 205,10,Teacher 18
10/27/2023,2,A,1206,Student 206,10,Teacher 20
10/27/2023,3,P,1206,Student 206,10,Teacher 18
10/27/2023,4,P,1206,Student 206,10,Teacher 8
10/27/2023,5,P,1206,Student 206,10,Teacher 18
10/27/2023,7,P,1206,Student 206,10,Teacher 12
10/27/2023,8,P,1206,Student 206,10,Teacher 15
10/27/2023,9,P,1206,Student 206,10,Teacher 5
10/27/2023,2,P,1207,Student 207,10,Teacher 20
10/27/2023,3,P,1207,Student 207,10,Teacher 18
10/27/2023,4,P,1207,Student 207,10,Teacher 8
10/27/2023,5,P,1207,Student 207,10,Teacher 18
10/27/2023,7,P,1207,Student 207,10,Teacher 12
10/27/2023,8,P,1207,Student 207,10,Teacher 15
10/27/2023,9,P,1207,Student 207,10,Teacher 5
10/27/2023,2,P,1208,Student 208,10,Teacher 5
10/27/2023,3,P,1208,Student 208,10,Teacher 19
10/27/2023,4,P,1208,Student 208,10,Teacher 12
10/27/2023,5,P,1208,Student 208,10,Teacher 15
10/27/2023,7,P,1208,Student 208,10,Teacher 19
10/27/2023,8,P,1208,Student 208,10,Teacher 8
10/27/2023,9,P,1208,Student 208,10,Teacher 20
10/27/2023,2,P,1209,Student 209,10,Teacher 11
10/27/2023,3,P,1209,Student 209,10,Teacher 5
10/27/2023,4,P,1209,Student 209,10,Teacher 17
10/27/2023,5,P,1209,Student 209,10,Teacher 20
10/27/2023,7,P,1209,Student 209,10,Teacher 9
10/27/2023,8,P,1209,Student 209,10,Teacher 2
10/27/2023,9,P,1209,Student 209,10,Teacher 15
10/27/2023,2,A,1210,Student 210,10,Teacher 12
10/27/2023,3,A,1210,Student 210,10,Teacher 20
10/27/2023,4,A,1210,Student 210,10,Teacher 19
10/27/2023,5,A,1210,Student 210,10,Teacher 8
10/27/2023,7,A,1210,Student 210,10,Teacher 1
10/27/2023,8,A,1210,Student 210,10,Teacher 5
10/27/2023,9,A,1210,Student 210,10,Teacher 19
10/27/2023,2,A,1211,Student 211,10,Teacher 15
10/27/2023,3,A,1211,Student 211,10,Teacher 5
10/27/2023,4,A,1211,Student 211,10,Teacher 17
10/27/2023,5,A,1211,Student 211,10,Teacher 20
10/27/2023,7,A,1211,Student 211,10,Teacher 18
10/27/2023,8,A,1211,Student 211,10,Teacher 2
10/27/2023,9,A,1211,Student 211,10,Teacher 18
10/27/2023,2,P,1212,Student 212,10,Teacher 20
10/27/2023,3,P,1212,Student 212,10,Teacher 18
10/27/2023,4,P,1212,Student 212,10,Teacher 8
10/27/2023,5,P,1212,Student 212,10,Teacher 18
10/27/2023,7,P,1212,Student 212,10,Teacher 12
10/27/2023,8,P,1212,Student 212,10,Teacher 15
10/27/2023,9,P,1212,Student 212,10,Teacher 5
10/27/2023,2,S,1213,Student 213,10,Teacher 12
10/27/2023,3,S,1213,Student 213,10,Teacher 20
10/27/2023,4,S,1213,Student 213,10,Teacher 19
10/27/2023,5,S,1213,Student 213,10,Teacher 8
10/27/2023,7,S,1213,Student 213,10,Teacher 1
10/27/2023,8,S,1213,Student 213,10,Teacher 5
10/27/2023,9,S,1213,Student 213,10,Teacher 19
10/27/2023,2,T,1214,Student 214,10,Teacher 12
10/27/2023,3,P,1214,Student 214,10,Teacher 20
10/27/2023,4,P,1214,Student 214,10,Teacher 19
10/27/2023,5,P,1214,Student 214,10,Teacher 8
10/27/2023,7,P,1214,Student 214,10,Teacher 1
10/27/2023,8,P,1214,Student 214,10,Teacher 5
10/27/2023,9,P,1214,Student 214,10,Teacher 19
10/27/2023,2,T,1215,Student 215,10,Teacher 5
10/27/2023,3,P,1215,Student 215,10,Teacher 19
10/27/2023,4,P,1215,Student 215,10,Teacher 12
10/27/2023,5,P,1215,Student 215,10,Teacher 15
10/27/2023,7,P,1215,Student 215,10,Teacher 19
10/27/2023,8,P,1215,Student 215,10,Teacher 8
10/27/2023,9,P,1215,Student 215,10,Teacher 20
10/27/2023,2,P,1216,Student 216,10,Teacher 15
10/27/2023,3,P,1216,Student 216,10,Teacher 5
10/27/2023,4,P,1216,Student 216,10,Teacher 17
10/27/2023,5,P,1216,Student 216,10,Teacher 20
10/27/2023,7,P,1216,Student 216,10,Teacher 18
10/27/2023,8,P,1216,Student 216,10,Teacher 2
10/27/2023,9,P,1216,Student 216,10,Teacher 18
10/27/2023,2,T,1217,Student 217,10,Teacher 15
10/27/2023,3,P,1217,Student 217,10,Teacher 5
10/27/2023,4,P,1217,Student 217,10,Teacher 17
10/27/2023,5,P,1217,Student 217,10,Teacher 20
10/27/2023,7,P,1217,Student 217,10,Teacher 18
10/27/2023,8,P,1217,Student 217,10,Teacher 2
10/27/2023,9,P,1217,Student 217,10,Teacher 18
10/27/2023,2,P,1218,Student 218,10,Teacher 1
10/27/2023,3,P,1218,Student 218,10,Teacher 12
10/27/2023,4,P,1218,Student 218,10,Teacher 5
10/27/2023,5,P,1218,Student 218,10,Teacher 19
10/27/2023,7,P,1218,Student 218,10,Teacher 20
10/27/2023,8,P,1218,Student 218,10,Teacher 12
10/27/2023,9,P,1218,Student 218,10,Teacher 8
10/27/2023,2,P,1219,Student 219,10,Teacher 1
10/27/2023,3,P,1219,Student 219,10,Teacher 12
10/27/2023,4,P,1219,Student 219,10,Teacher 5
10/27/2023,5,P,1219,Student 219,10,Teacher 19
10/27/2023,7,P,1219,Student 219,10,Teacher 20
10/27/2023,8,P,1219,Student 219,10,Teacher 12
10/27/2023,9,P,1219,Student 219,10,Teacher 8
10/27/2023,2,T,1220,Student 220,10,Teacher 12
10/27/2023,3,P,1220,Student 220,10,Teacher 20
10/27/2023,4,P,1220,Student 220,10,Teacher 19
10/27/2023,5,P,1220,Student 220,10,Teacher 8
10/27/2023,7,P,1220,Student 220,10,Teacher 1
10/27/2023,8,P,1220,Student 220,10,Teacher 5
10/27/2023,9,P,1220,Student 220,10,Teacher 19
10/27/2023,2,P,1221,Student 221,10,Teacher 11
10/27/2023,3,P,1221,Student 221,10,Teacher 5
10/27/2023,4,P,1221,Student 221,10,Teacher 17
10/27/2023,5,P,1221,Student 221,10,Teacher 20
10/27/2023,7,P,1221,Student 221,10,Teacher 9
10/27/2023,8,P,1221,Student 221,10,Teacher 2
10/27/2023,9,P,1221,Student 221,10,Teacher 15
10/27/2023,2,A,1222,Student 222,10,Teacher 1
10/27/2023,3,P,1222,Student 222,10,Teacher 12
10/27/2023,4,P,1222,Student 222,10,Teacher 5
10/27/2023,5,P,1222,Student 222,10,Teacher 19
10/27/2023,7,P,1222,Student 222,10,Teacher 20
10/27/2023,8,P,1222,Student 222,10,Teacher 12
10/27/2023,9,P,1222,Student 222,10,Teacher 8
10/27/2023,2,T,1223,Student 223,10,Teacher 5
10/27/2023,3,P,1223,Student 223,10,Teacher 19
10/27/2023,4,P,1223,Student 223,10,Teacher 12
10/27/2023,5,P,1223,Student 223,10,Teacher 15
10/27/2023,7,P,1223,Student 223,10,Teacher 19
10/27/2023,8,P,1223,Student 223,10,Teacher 8
10/27/2023,9,P,1223,Student 223,10,Teacher 20
10/27/2023,2,P,1224,Student 224,11,Teacher 12
10/27/2023,3,P,1224,Student 224,11,Teacher 20
10/27/2023,4,P,1224,Student 224,11,Teacher 19
10/27/2023,5,P,1224,Student 224,11,Teacher 8
10/27/2023,7,P,1224,Student 224,11,Teacher 1
10/27/2023,8,P,1224,Student 224,11,Teacher 5
10/27/2023,9,P,1224,Student 224,11,Teacher 19
10/27/2023,2,P,1225,Student 225,10,Teacher 1
10/27/2023,3,P,1225,Student 225,10,Teacher 12
10/27/2023,4,P,1225,Student 225,10,Teacher 5
10/27/2023,5,P,1225,Student 225,10,Teacher 19
10/27/2023,7,P,1225,Student 225,10,Teacher 20
10/27/2023,8,P,1225,Student 225,10,Teacher 12
10/27/2023,9,P,1225,Student 225,10,Teacher 8
10/27/2023,2,P,1226,Student 226,10,Teacher 1
10/27/2023,3,P,1226,Student 226,10,Teacher 5
10/27/2023,4,P,1226,Student 226,10,Teacher 17
10/27/2023,5,P,1226,Student 226,10,Teacher 20
10/27/2023,7,P,1226,Student 226,10,Teacher 18
10/27/2023,8,P,1226,Student 226,10,Teacher 2
10/27/2023,9,P,1226,Student 226,10,Teacher 18
10/27/2023,2,T,1227,Student 227,10,Teacher 20
10/27/2023,3,P,1227,Student 227,10,Teacher 18
10/27/2023,4,P,1227,Student 227,10,Teacher 8
10/27/2023,5,P,1227,Student 227,10,Teacher 18
10/27/2023,7,P,1227,Student 227,10,Teacher 12
10/27/2023,8,P,1227,Student 227,10,Teacher 15
10/27/2023,9,P,1227,Student 227,10,Teacher 5
10/27/2023,2,A,1228,Student 228,10,Teacher 1
10/27/2023,3,A,1228,Student 228,10,Teacher 12
10/27/2023,4,A,1228,Student 228,10,Teacher 5
10/27/2023,5,A,1228,Student 228,10,Teacher 19
10/27/2023,7,A,1228,Student 228,10,Teacher 20
10/27/2023,8,A,1228,Student 228,10,Teacher 12
10/27/2023,9,A,1228,Student 228,10,Teacher 8
10/27/2023,2,P,1229,Student 229,10,Teacher 20
10/27/2023,3,P,1229,Student 229,10,Teacher 18
10/27/2023,4,P,1229,Student 229,10,Teacher 8
10/27/2023,5,P,1229,Student 229,10,Teacher 18
10/27/2023,7,P,1229,Student 229,10,Teacher 12
10/27/2023,8,T,1229,Student 229,10,Teacher 15
10/27/2023,9,P,1229,Student 229,10,Teacher 5
10/27/2023,2,S,1230,Student 230,12,Teacher 2
10/27/2023,3,S,1230,Student 230,12,Teacher 6
10/27/2023,4,S,1230,Student 230,12,Teacher 1
10/27/2023,5,S,1230,Student 230,12,Teacher 4
10/27/2023,6,S,1230,Student 230,12,Teacher 22
10/27/2023,7,S,1230,Student 230,12,Teacher 9
10/27/2023,2,A,1231,Student 231,10,Teacher 1
10/27/2023,3,P,1231,Student 231,10,Teacher 12
10/27/2023,4,P,1231,Student 231,10,Teacher 5
10/27/2023,5,P,1231,Student 231,10,Teacher 19
10/27/2023,7,P,1231,Student 231,10,Teacher 20
10/27/2023,8,P,1231,Student 231,10,Teacher 12
10/27/2023,9,P,1231,Student 231,10,Teacher 8
10/27/2023,2,A,1232,Student 232,10,Teacher 11
10/27/2023,3,A,1232,Student 232,10,Teacher 5
10/27/2023,4,A,1232,Student 232,10,Teacher 17
10/27/2023,5,A,1232,Student 232,10,Teacher 20
10/27/2023,7,A,1232,Student 232,10,Teacher 9
10/27/2023,8,A,1232,Student 232,10,Teacher 2
